Mat.Typ,Material,Base Unit of Measure,Mat.Desc,Plant,Mat.Grp,Mat.Grp Desc,Sub group,Sub Group Desc,Split Valuation Status,Serial Number Status
ZTOW,4300001493,TO,"TEMPLATE,TWR,EXT,S/C,A,QUD BERS,765KV",4169,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001492,TO,"TEMPLATE,TWR,EXT,S/C,A,QUAD MOOSE,420KV",4241,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001491,TO,"TEMPLATE,TWR,EXT,S/C,A,QUAD BERS,765KV",3267,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZSPR,4000002172,NO,"DG SPARES:BEARING,TAPPER ROLLER",4148,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZTOW,4300001489,TO,"TEMPLATE,TWR,EXT,S/C,A,MOOSE,245KV",4218,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001488,TO,"TEMPLATE,TWR,EXT,D/C,END,ZEBRA,245KV",4190,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001487,TO,"TEMPLATE,TWR,EXT,D/C,END,ZEBRA,145KV",4213,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001486,TO,"TEMPLATE,TWR,EXT,D/C,END,TWN MOOSE,420KV",4184,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001485,TO,"TEMPLATE,TWR,EXT,D/C,END,TWN MOOSE,245KV",4152,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001484,TO,"TEMPLATE,TWR,EXT,D/C,END,TWINMOOSE,420KV",4194,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001483,TO,"TEMPLATE,TWR,EXT,D/C,END,TWINMOOSE,245KV",3267,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001482,TO,"TEMPLATE,TWR,EXT,D/C,END,QUD MOOSE,420KV",4223,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001481,TO,"TEMPLATE,TWR,EXT,D/C,END,QUD BERS,765KV",4147,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001480,TO,"TEMPLATE,TWR,EXT,D/C,END,QUADMOOSE,420KV",4185,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001479,TO,"TEMPLATE,TWR,EXT,D/C,END,QUAD BERS,765KV",4113,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZSCM,9300001175,NO,"JAW,ISOLATOR,145KV,1250A,FEMALE_SCRP",4142,M0009,ISOLATOR ACCS.,,,NO,NO
ZTOW,4300001477,TO,"TEMPLATE,TWR,EXT,D/C,END,MOOSE,245KV",3158,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001476,TO,"TEMPLATE,TWR,EXT,D/C,D,ZEBRA,245KV",2198,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001475,TO,"TEMPLATE,TWR,EXT,D/C,D,ZEBRA,145KV",4208,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001474,TO,"TEMPLATE,TWR,EXT,D/C,D,TWN MOOSE,420KV",4165,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001473,TO,"TEMPLATE,TWR,EXT,D/C,D,TWN MOOSE,245KV",4245,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001472,TO,"TEMPLATE,TWR,EXT,D/C,D,TWIN MOOSE,420KV",4143,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001471,TO,"TEMPLATE,TWR,EXT,D/C,D,TWIN MOOSE,245KV",4257,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001470,TO,"TEMPLATE,TWR,EXT,D/C,D,QUD MOOSE,420KV",4128,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001469,TO,"TEMPLATE,TWR,EXT,D/C,D,QUD BERS,765KV",4121,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001468,TO,"TEMPLATE,TWR,EXT,D/C,D,QUAD MOOSE,420KV",4132,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001467,TO,"TEMPLATE,TWR,EXT,D/C,D,QUAD BERS,765KV",4153,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001466,TO,"TEMPLATE,TWR,EXT,D/C,D,PANTHER,145KV",4270,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001465,TO,"TEMPLATE,TWR,EXT,D/C,D,MOOSE,245KV",4216,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZSPR,4000000463,NO,"MOCB,AIR VENT ASSEMBLY",2242,M0007,CIRCUIT BREAKER ACCS,EX-M0007-007,MOM & ACCS,YES,NO
ZTOW,4300001463,TO,"TEMPLATE,TWR,EXT,D/C,C,ZEBRA,145KV",4214,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001462,TO,"TEMPLATE,TWR,EXT,D/C,C,TWN MOOSE,420KV",4163,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001461,TO,"TEMPLATE,TWR,EXT,D/C,C,TWN MOOSE,245KV",4269,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001460,TO,"TEMPLATE,TWR,EXT,D/C,C,TWIN MOOSE,420KV",4129,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001459,TO,"TEMPLATE,TWR,EXT,D/C,C,TWIN MOOSE,245KV",4272,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001458,TO,"TEMPLATE,TWR,EXT,D/C,C,QUD MOOSE,420KV",4237,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001457,TO,"TEMPLATE,TWR,EXT,D/C,C,QUD BERS,765KV",4262,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001456,TO,"TEMPLATE,TWR,EXT,D/C,C,QUAD MOOSE,420KV",4159,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001455,TO,"TEMPLATE,TWR,EXT,D/C,C,QUAD BERS,765KV",4210,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTEQ,4200002040,NO,"CONNECTOR,T TYPE,MOOSE",4203,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,YES,NO
ZTEQ,4200002205,NO,"FITTING,SINGLE TENSION,PANTHER",4112,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,YES,NO
ZSPR,4000001568,NO,"ISOLATOR,CENTRIFUGING MACHINE",4159,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZTOW,4300001451,TO,"TEMPLATE,TWR,EXT,D/C,B,ZEBRA,145KV",4262,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001450,TO,"TEMPLATE,TWR,EXT,D/C,B,TWN MOOSE,420KV",4121,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001449,TO,"TEMPLATE,TWR,EXT,D/C,B,TWN MOOSE,245KV",4232,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001448,TO,"TEMPLATE,TWR,EXT,D/C,B,TWIN MOOSE,420KV",3116,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001447,TO,"TEMPLATE,TWR,EXT,D/C,B,TWIN MOOSE,245KV",4237,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001446,TO,"TEMPLATE,TWR,EXT,D/C,B,QUD MOOSE,420KV",4128,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001445,TO,"TEMPLATE,TWR,EXT,D/C,B,QUD BERS,765KV",4133,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001444,TO,"TEMPLATE,TWR,EXT,D/C,B,QUAD MOOSE,420KV",4177,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001443,TO,"TEMPLATE,TWR,EXT,D/C,B,QUAD BERS,765KV",4255,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTPV,9100000862,NO,BUSHING COMPRESSION NUT KEY,4112,M0039,OTHER T&P,,,YES,NO
ZTOW,4300000170,NO,"MIDSPAN COMP JOINT,ACSR MOOSE",4262,M0045,LINE HW & ACCS.,EX-M0045-003,JOINT KIT & MISC ACC,YES,NO
ZSPR,4000001593,NO,"KEY,SOCKET",4171,M0046,MISC. MATERIAL,EX-M0046-001,MISC. MATERIALS,YES,NO
ZTOW,4300001439,TO,"TEMPLATE,TWR,EXT,D/C,A,ZEBRA,145KV",4111,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001438,TO,"TEMPLATE,TWR,EXT,D/C,A,TWN MOOSE,420KV",4111,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001437,TO,"TEMPLATE,TWR,EXT,D/C,A,TWN MOOSE,245KV",4246,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001436,TO,"TEMPLATE,TWR,EXT,D/C,A,TWIN MOOSE,420KV",4264,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001435,TO,"TEMPLATE,TWR,EXT,D/C,A,TWIN MOOSE,245KV",4227,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001434,TO,"TEMPLATE,TWR,EXT,D/C,A,QUD MOOSE,420KV",3254,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001433,TO,"TEMPLATE,TWR,EXT,D/C,A,QUD BERS,765KV",4139,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001432,TO,"TEMPLATE,TWR,EXT,D/C,A,QUAD MOOSE,420KV",4278,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001431,TO,"TEMPLATE,TWR,EXT,D/C,A,QUAD BERS,765KV",4253,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTEQ,4200003120,TO,"STRUCTURE,CTM,245KV COLUMN",4187,M0001,SUBSTATION STRUCTURE,EX-M0001-002,MAIN STRUCTURE,YES,NO
ZSPR,4000003600,NO,"BUSHING,TRANSFORMER,36KV,20MVA",3221,M0003,TRANSFORMER ACCS.,EX-M0003-003,33 BUSHING,YES,NO
ZTOW,4300001428,TO,"TEMPLATE,TWR,D/C,END,ZEBRA,245KV",4156,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001427,TO,"TEMPLATE,TWR,D/C,END,ZEBRA,145KV",4115,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001426,TO,"TEMPLATE,TWR,D/C,END,TWN MOOSE,420KV",4166,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001425,TO,"TEMPLATE,TWR,D/C,END,TWN MOOSE,245KV",4180,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001424,TO,"TEMPLATE,TWR,D/C,END,TWINMOOSE,420KV",4172,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001423,TO,"TEMPLATE,TWR,D/C,END,TWINMOOSE,245KV",4237,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001422,TO,"TEMPLATE,TWR,D/C,END,QUD MOOSE,420KV",3104,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001421,TO,"TEMPLATE,TWR,D/C,END,QUD BERS,765KV",2292,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001415,TO,"TEMPLATE,TWR,D/C,D,ZEBRA,145KV",4284,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001414,TO,"TEMPLATE,TWR,D/C,D,TWN MOOSE,420KV",4240,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001410,TO,"TEMPLATE,TWR,D/C,D,QUD MOOSE,420KV",4249,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001409,TO,"TEMPLATE,TWR,D/C,D,QUD BERS,765KV",4159,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001408,TO,"TEMPLATE,TWR,D/C,D,QUAD MOOSE,420KV",4224,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001407,TO,"TEMPLATE,TWR,D/C,D,QUAD BERS,765KV",4156,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001406,TO,"TEMPLATE,TWR,D/C,D,PANTHER,145KV",4212,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001405,TO,"TEMPLATE,TWR,D/C,D,MOOSE,245KV",4152,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001404,TO,"TEMPLATE,TWR,D/C,C,ZEBRA,245KV",4231,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001403,TO,"TEMPLATE,TWR,D/C,C,ZEBRA,145KV",4244,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001402,TO,"TEMPLATE,TWR,D/C,C,TWN MOOSE,420KV",4172,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001401,TO,"TEMPLATE,TWR,D/C,C,TWN MOOSE,245KV",4185,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001400,TO,"TEMPLATE,TWR,D/C,C,TWIN MOOSE,420KV",3280,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001399,TO,"TEMPLATE,TWR,D/C,C,TWIN MOOSE,245KV",4141,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001398,TO,"TEMPLATE,TWR,D/C,C,QUD MOOSE,420KV",4246,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001397,TO,"TEMPLATE,TWR,D/C,C,QUD BERS,765KV",4206,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001396,TO,"TEMPLATE,TWR,D/C,C,QUAD MOOSE,420KV",4154,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001395,TO,"TEMPLATE,TWR,D/C,C,QUAD BERS,765KV",4274,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZSPR,4000005002,NO,"KETTLE,ZINC,BIG",4270,M0046,MISC. MATERIAL,,,YES,NO
ZSCM,9300000480,NO,"C&R PANEL,TRANSFORMER,145KV_SCRP",2242,M0012,CONTRL & RELAY PANEL,,,NO,NO
ZAST,4500000021,NO,"DIE SET,STEEL,ACSR WOLF",4114,M0045,LINE HW & ACCS.,EX-M0045-003,JOINT KIT & MISC ACC,NO,NO
ZTOW,4300001391,TO,"TEMPLATE,TWR,D/C,B,ZEBRA,145KV",4173,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001390,TO,"TEMPLATE,TWR,D/C,B,TWN MOOSE,420KV",4126,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001389,TO,"TEMPLATE,TWR,D/C,B,TWN MOOSE,245KV",3221,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001388,TO,"TEMPLATE,TWR,D/C,B,TWIN MOOSE,420KV",4128,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001387,TO,"TEMPLATE,TWR,D/C,B,TWIN MOOSE,245KV",4231,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001386,TO,"TEMPLATE,TWR,D/C,B,QUD MOOSE,420KV",4122,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001385,TO,"TEMPLATE,TWR,D/C,B,QUD BERS,765KV",2242,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001384,TO,"TEMPLATE,TWR,D/C,B,QUAD MOOSE,420KV",4119,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001383,TO,"TEMPLATE,TWR,D/C,B,QUAD BERS,765KV",4277,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTEQ,4200002023,NO,"CLAMP,RING,ACSR MOOSE",4164,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,YES,NO
ZTEQ,4200001019,NO,"INSULATOR,PORCELAIN,160KN",4256,M0022,INSULATOR,EX-M0022-001,DISC INSUL.,YES,NO
ZTOW,4300001380,TO,"TEMPLATE,TWR,D/C,A,ZEBRA,245KV",4248,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001379,TO,"TEMPLATE,TWR,D/C,A,ZEBRA,145KV",4278,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001378,TO,"TEMPLATE,TWR,D/C,A,TWN MOOSE,420KV",4244,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001377,TO,"TEMPLATE,TWR,D/C,A,TWN MOOSE,245KV",4264,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001376,TO,"TEMPLATE,TWR,D/C,A,TWIN MOOSE,420KV",4125,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001375,TO,"TEMPLATE,TWR,D/C,A,TWIN MOOSE,245KV",4184,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001374,TO,"TEMPLATE,TWR,D/C,A,QUD MOOSE,420KV",4234,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001373,TO,"TEMPLATE,TWR,D/C,A,QUD BERS,765KV",4244,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001372,TO,"TEMPLATE,TWR,D/C,A,QUAD MOOSE,420KV",4204,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001371,TO,"TEMPLATE,TWR,D/C,A,QUAD BERS,765KV",4106,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZSPL,9200000476,NO,"CONNECTOR,CT,245KV,4"" PIPE,RIGID",4247,M0033,"S/S CLMP,CONNCTR,H/W",,,YES,NO
ZTOW,4300001369,TO,"TEMPLATE,TWR,D/C,A,MOOSE,245KV",4273,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001368,TO,"TEMPLATE,RC TYPE TWR",4191,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTEQ,4200002643,KG,"WASHER,SPRING,HDG,8MM",4270,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002642,KG,"WASHER,SPRING,HDG,6MM",4115,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002641,KG,"WASHER,SPRING,HDG,5MM",4235,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002640,KG,"WASHER,SPRING,HDG,16MM",4276,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002639,KG,"WASHER,SPRING,HDG,12MM",4189,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002638,KG,"WASHER,SPRING,HDG,10MM",4205,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002637,KG,"WASHER,SPRING,GI,8MM",4190,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002629,KG,"WASHER,PLAIN,HDG,8MM",4264,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002628,KG,"WASHER,PLAIN,HDG,6MM",4122,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002627,KG,"WASHER,PLAIN,HDG,5MM",4164,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002626,KG,"WASHER,PLAIN,HDG,16MM",4272,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002625,KG,"WASHER,PLAIN,HDG,12MM",4165,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002624,KG,"WASHER,PLAIN,HDG,10MM",4253,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002623,KG,"WASHER,PLAIN,GI,8MM",4244,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002622,KG,"WASHER,PLAIN,GI,6MM",4153,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002621,KG,"WASHER,PLAIN,GI,5MM",4236,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002620,KG,"WASHER,PLAIN,GI,4MM",4148,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002619,KG,"WASHER,PLAIN,GI,16MM",4177,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002618,KG,"WASHER,PLAIN,GI,12MM",4139,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200003271,NO,"FITT,DEAD END,ZEBRA",4163,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,NO,NO
ZTEQ,4200002616,KG,"WASHER,OFF SIZE",4130,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002612,KG,"WASHER,8MM",4110,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002611,KG,"WASHER,6MM",4154,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002610,KG,"WASHER,4MM",4269,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002609,KG,"WASHER,16MM",4118,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002608,KG,"WASHER,10MM",4209,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002602,KG,"STEP BOLT,TWR,765KV",4123,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002601,KG,"STEP BOLT,TWR,420KV",4203,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002600,KG,"STEP BOLT,TWR,245KV",4108,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,YES,NO
ZTEQ,4200002203,NO,"FITTING,SINGLE TENSION,DOG",4255,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-002,HARDWARE FITG & OTHS,YES,NO
ZTEQ,4200002596,KG,"SCREW,HEXAGONAL",4247,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002580,KG,"HEXBOLT,WITH NUT,GI,M24X85MM",4265,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002579,KG,"HEXBOLT,WITH NUT,GI,M24X75MM",4175,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002578,KG,"HEXBOLT,WITH NUT,GI,M24X100MM",4272,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002577,KG,"HEXBOLT,WITH NUT,GI,M16X70MM",3188,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002575,KG,"BOLT,WITH NUT,SS,M8X90MM",4258,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002574,KG,"BOLT,WITH NUT,SS,M8X80MM",4105,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002573,KG,"BOLT,WITH NUT,SS,M8X75MM",4105,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
ZTEQ,4200002572,KG,"BOLT,WITH NUT,SS,M8X65MM",4137,M0033,"S/S CLMP,CONNCTR,H/W",EX-M0033-003,NUT & BOLTS,NO,NO
